2022-10-15 16:33:30.442  ERROR  [nio-8080-exec-7]  com.example.ld.Controller.advice.ExceptionAdvice   :  服务器发生异常：Failed to convert value of type 'java.lang.String' to required type 'int'; nested exception is java.lang.NumberFormatException: For input string: "my-post.html"
2022-10-15 16:33:30.446  ERROR  [nio-8080-exec-7]  com.example.ld.Controller.advice.ExceptionAdvice   :  org.springframework.web.method.annotation.AbstractNamedValueMethodArgumentResolver.resolveArgument(AbstractNamedValueMethodArgumentResolver.java:133)
2022-10-15 16:33:30.447  ERROR  [nio-8080-exec-7]  com.example.ld.Controller.advice.ExceptionAdvice   :  org.springframework.web.method.support.HandlerMethodArgumentResolverComposite.resolveArgument(HandlerMethodArgumentResolverComposite.java:122)
2022-10-15 16:33:30.448  ERROR  [nio-8080-exec-7]  com.example.ld.Controller.advice.ExceptionAdvice   :  org.springframework.web.method.support.InvocableHandlerMethod.getMethodArgumentValues(InvocableHandlerMethod.java:179)
2022-10-15 16:33:30.449  ERROR  [nio-8080-exec-7]  com.example.ld.Controller.advice.ExceptionAdvice   :  org.springframework.web.method.support.InvocableHandlerMethod.invokeForRequest(InvocableHandlerMethod.java:146)
2022-10-15 16:33:30.449  ERROR  [nio-8080-exec-7]  com.example.ld.Controller.advice.ExceptionAdvice   :  org.springframework.web.servlet.mvc.method.annotation.ServletInvocableHandlerMethod.invokeAndHandle(ServletInvocableHandlerMethod.java:117)
2022-10-15 16:33:30.449  ERROR  [nio-8080-exec-7]  com.example.ld.Controller.advice.ExceptionAdvice   :  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.invokeHandlerMethod(RequestMappingHandlerAdapter.java:895)
2022-10-15 16:33:30.449  ERROR  [nio-8080-exec-7]  com.example.ld.Controller.advice.ExceptionAdvice   :  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.handleInternal(RequestMappingHandlerAdapter.java:808)
2022-10-15 16:33:30.449  ERROR  [nio-8080-exec-7]  com.example.ld.Controller.advice.ExceptionAdvice   :  org.springframework.web.servlet.mvc.method.AbstractHandlerMethodAdapter.handle(AbstractHandlerMethodAdapter.java:87)
2022-10-15 16:33:30.449  ERROR  [nio-8080-exec-7]  com.example.ld.Controller.advice.ExceptionAdvice   :  org.springframework.web.servlet.DispatcherServlet.doDispatch(DispatcherServlet.java:1070)
2022-10-15 16:33:30.449  ERROR  [nio-8080-exec-7]  com.example.ld.Controller.advice.ExceptionAdvice   :  org.springframework.web.servlet.DispatcherServlet.doService(DispatcherServlet.java:963)
2022-10-15 16:33:30.449  ERROR  [nio-8080-exec-7]  com.example.ld.Controller.advice.ExceptionAdvice   :  org.springframework.web.servlet.FrameworkServlet.processRequest(FrameworkServlet.java:1006)
2022-10-15 16:33:30.449  ERROR  [nio-8080-exec-7]  com.example.ld.Controller.advice.ExceptionAdvice   :  org.springframework.web.servlet.FrameworkServlet.doGet(FrameworkServlet.java:898)
2022-10-15 16:33:30.449  ERROR  [nio-8080-exec-7]  com.example.ld.Controller.advice.ExceptionAdvice   :  javax.servlet.http.HttpServlet.service(HttpServlet.java:655)
2022-10-15 16:33:30.449  ERROR  [nio-8080-exec-7]  com.example.ld.Controller.advice.ExceptionAdvice   :  org.springframework.web.servlet.FrameworkServlet.service(FrameworkServlet.java:883)
2022-10-15 16:33:30.449  ERROR  [nio-8080-exec-7]  com.example.ld.Controller.advice.ExceptionAdvice   :  javax.servlet.http.HttpServlet.service(HttpServlet.java:764)
2022-10-15 16:33:30.449  ERROR  [nio-8080-exec-7]  com.example.ld.Controller.advice.ExceptionAdvice   :  org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:227)
2022-10-15 16:33:30.449  ERROR  [nio-8080-exec-7]  com.example.ld.Controller.advice.ExceptionAdvice   :  org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:162)
2022-10-15 16:33:30.449  ERROR  [nio-8080-exec-7]  com.example.ld.Controller.advice.ExceptionAdvice   :  org.apache.tomcat.websocket.server.WsFilter.doFilter(WsFilter.java:53)
2022-10-15 16:33:30.450  ERROR  [nio-8080-exec-7]  com.example.ld.Controller.advice.ExceptionAdvice   :  org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:189)
2022-10-15 16:33:30.450  ERROR  [nio-8080-exec-7]  com.example.ld.Controller.advice.ExceptionAdvice   :  org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:162)
2022-10-15 16:33:30.450  ERROR  [nio-8080-exec-7]  com.example.ld.Controller.advice.ExceptionAdvice   :  org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:337)
2022-10-15 16:33:30.450  ERROR  [nio-8080-exec-7]  com.example.ld.Controller.advice.ExceptionAdvice   :  org.springframework.security.web.access.intercept.FilterSecurityInterceptor.invoke(FilterSecurityInterceptor.java:115)
2022-10-15 16:33:30.450  ERROR  [nio-8080-exec-7]  com.example.ld.Controller.advice.ExceptionAdvice   :  org.springframework.security.web.access.intercept.FilterSecurityInterceptor.doFilter(FilterSecurityInterceptor.java:81)
2022-10-15 16:33:30.450  ERROR  [nio-8080-exec-7]  com.example.ld.Controller.advice.ExceptionAdvice   :  org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:346)
2022-10-15 16:33:30.450  ERROR  [nio-8080-exec-7]  com.example.ld.Controller.advice.ExceptionAdvice   :  org.springframework.security.web.access.ExceptionTranslationFilter.doFilter(ExceptionTranslationFilter.java:122)
2022-10-15 16:33:30.450  ERROR  [nio-8080-exec-7]  com.example.ld.Controller.advice.ExceptionAdvice   :  org.springframework.security.web.access.ExceptionTranslationFilter.doFilter(ExceptionTranslationFilter.java:116)
2022-10-15 16:33:30.450  ERROR  [nio-8080-exec-7]  com.example.ld.Controller.advice.ExceptionAdvice   :  org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:346)
2022-10-15 16:33:30.450  ERROR  [nio-8080-exec-7]  com.example.ld.Controller.advice.ExceptionAdvice   :  org.springframework.security.web.session.SessionManagementFilter.doFilter(SessionManagementFilter.java:126)
2022-10-15 16:33:30.450  ERROR  [nio-8080-exec-7]  com.example.ld.Controller.advice.ExceptionAdvice   :  org.springframework.security.web.session.SessionManagementFilter.doFilter(SessionManagementFilter.java:81)
2022-10-15 16:33:30.450  ERROR  [nio-8080-exec-7]  com.example.ld.Controller.advice.ExceptionAdvice   :  org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:346)
2022-10-15 16:33:30.450  ERROR  [nio-8080-exec-7]  com.example.ld.Controller.advice.ExceptionAdvice   :  org.springframework.security.web.authentication.AnonymousAuthenticationFilter.doFilter(AnonymousAuthenticationFilter.java:109)
2022-10-15 16:33:30.450  ERROR  [nio-8080-exec-7]  com.example.ld.Controller.advice.ExceptionAdvice   :  org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:346)
